octahedral,trigonal-prismatic
Avg: 0.135,Avg: 0.811
StdDev: 0.032,StdDev: 0.056
0.14456487472163582,0.8552298559904636
0.14247651323555008,0.8552278114032965
0.14033123848935608,0.8554365151126714
0.13814018280201704,0.8558670687435617
0.13589984147832607,0.8564420455061731
0.1336079895923894,0.8570165408284254
0.13127493734282208,0.8574415320304171
0.12891885945501524,0.8576366390439314
0.12656788111918105,0.8575933744149155
0.12427006540122924,0.8573555810333139
0.12210385414808315,0.8570347636945401
0.12016384026736202,0.8567825446302247
0.11852757280756071,0.8567324438411584
0.11723353934948781,0.8569492123410889
0.11626998935519156,0.8574008903096384
0.11557546185450628,0.8579577100314788
0.11507080090812377,0.8584520823554443
0.11470389925106027,0.8587650210865224
0.11446904394235663,0.8588702450407324
0.11437148941049989,0.8588136171206096
0.114410477643234,0.772425701818657
0.11459589236741424,0.7723721100588576
0.11496644952149934,0.7723391002905768
0.1155682284341828,0.7721793082293724
0.11642151165595892,0.7717592185614175
0.11750906311439847,0.771008353709151
0.11879490774296893,0.7699516924998252
0.12025015844791803,0.76870935774889
0.12184578217339966,0.7674794015782139
0.12351269270577829,0.7664745320574308
0.1251245471203142,0.7658509422067917
0.12654740692470723,0.7656753469520874
0.12770404782578207,0.7659479974116539
0.12859237510851027,0.7666201543503512
0.12926507214733912,0.7675963512631873
0.12981164948097726,0.7687468454627391
0.13035168406762496,0.7699406805771746
0.13102208487913963,0.771101115767098
0.1319482859928892,0.7722338556715046
0.13319048991980217,0.7734088841835403
0.13471563870841138,0.7747044392879195
0.13642812696847637,0.7761812987548881
0.13822034689880697,0.7778775609371433
0.14000166258556335,0.7798090051279524
0.14170367045802168,0.7819613329565213
0.14328917918386422,0.784282496217684
0.14476616821085347,0.7866809800991029
0.14619605921559656,0.789046061188356
0.14768311580231075,0.7912848777537326
0.14933207454396122,0.7933531202518747
0.15121552323956874,0.7952694719762575
0.1533511047174573,0.7971105822876565
0.15567528680678877,0.7989714347742373
0.15805183026182862,0.8009250667405321
0.16032808523562067,0.8030015678480403
0.16238942817443255,0.8051935615464682
0.16417495923726355,0.8074549555235733
0.16567843346777336,0.8097032240598784
0.166935526937161,0.811818431947485
0.16800131754335793,0.8136636917647565
0.16890925367477283,0.8151361752626101
0.16964896169309276,0.8162145869757454
0.17019208574093486,0.8169538673632837
0.17052894026864476,0.8174477280845691
0.17066256991893,0.8177871750700297
0.17057911112763544,0.8180362867286178
0.1702506718806051,0.8182237633172248
0.169651717560682,0.8183396475074997
0.1687909463065314,0.8183334968665896
0.16774021554856314,0.8181355584523096
0.16661361326439836,0.8176907118649217
0.16549421073218235,0.8169960106534648
0.1644019203624747,0.8161031639982114
0.16333487422743775,0.8150932505309065
0.16230355162413446,0.8140535336570129
0.16131420185078774,0.8130615913384115
0.1603293795716071,0.8121670094099819
0.15926429516629034,0.8113700905609431
0.15802496196380378,0.8106026913371083
0.15654422799799197,0.8097461122267313
0.15479943828982992,0.8086712459110732
0.15281463037920504,0.807306354219449
0.1506613270855536,0.8056743852185525
0.14844865606879531,0.8038849202246451
0.14631398454062264,0.8020909297458458
0.1443826939455314,0.800449291830313
0.14271845386865661,0.7990867609750932
0.14129006364482982,0.7980700627380971
0.13998780948122555,0.7973855382536116
0.13867114479277878,0.7969450287537694
0.13722172708371683,0.7966062482980416
0.1355589077313321,0.7962249561081673
0.13363306646281348,0.7957274800643762
0.1314124148820103,0.7951436265109861
0.12889919689542528,0.7945825587397548
0.12615499644796155,0.7941742493124456
0.12331492963267404,0.7940189532505906
0.12057167860957803,0.7941560547235639
0.11811105337858946,0.7945600253659598
0.11602597160961395,0.7951529314978507
0.11430680135612219,0.7958077671302309
0.11291403906818598,0.7963627860483278
0.11182491093108282,0.7966650920349014
0.11101820663272652,0.7966312060747641
0.11043567016248443,0.7962906099297777
0.10998156636949884,0.7957670190085956
0.10954784910401622,0.7952311015031961
0.10905828986395139,0.7948382132385132
0.1085073731686199,0.7946790995124001
0.10796543968073319,0.7947593820563855
0.10753842900574906,0.7950027505594529
0.10731879715361255,0.7952690994805777
0.10738593074232909,0.79537911505331
0.10782440553976787,0.7951704948012694
0.10870597053309257,0.7945705882061589
0.11005927532256977,0.7936354848596364
0.11185338353417508,0.7925211617470485
0.11398434414983391,0.7914153704978427
0.11628467098199656,0.7904687514494508
0.11856241419098154,0.7897607703668929
0.1206605131409433,0.7642367329759024
0.1225250176912334,0.7633313897363125
0.12422587662469506,0.7624887197927966
0.12590720619226056,0.7616402964962019
0.12769760936199298,0.7607599502727951
0.12967280495873032,0.7598201857397462
0.13185736839417614,0.7587618014686703
0.1342210409785255,0.7575586939378042
0.13666639982251264,0.7563003764630929
0.13905500214182867,0.7551808693607994
0.1412634925563894,0.7544033994045286
0.14322962275139733,0.7540816494783528
0.14496591594219574,0.7541810986419953
0.1465245524036892,0.7545577973227134
0.14794960742517652,0.7550512620260668
0.14924562522732182,0.7555565014692139
0.15038567856430493,0.7560052872233531
0.151339376297351,0.7563044473366051
0.15207768964942153,0.7563369156895215
0.15255616729705007,0.7560530631389445
0.15271284560219037,0.7555531133438131
0.15250525973309909,0.7550398326803024
0.15194203690602298,0.7546958617842398
0.15108752598557335,0.7546097099743447
0.1500449372205496,0.7547721205468939
0.14893759464788522,0.7551062435412184
0.14787963496686565,0.7555079772278125
0.14695410890157143,0.7558692877308261
0.14619883884388407,0.75609876762166
0.14560375966822614,0.756165732286091
0.14511533068295918,0.756151133465228
0.14468362810403304,0.7562142766323368
0.1442992637742839,0.756495292989585
0.14398908816100278,0.7570623424359236
0.1437603276424232,0.7579367794538233
0.14357339217002796,0.7591107032001797
0.14336067223723273,0.7605396825844102
0.14306979848135284,0.76212255173758
0.14268063588623464,0.7637083580471374
0.14219847938695743,0.7651239681684054
0.141634701432258,0.7662492051379048
0.1409957928110626,0.7670825471920645
0.14028720260439229,0.7677433565588037
0.13951470052026993,0.7683989233059448
0.138666110713732,0.7692136527132721
0.1376981414675765,0.7703402324197741
0.13653779265275034,0.7719084379241912
0.13511086107039055,0.7739959942745014
0.13338488604760998,0.7766001564866393
0.13139092552717851,0.779631745572002
0.12921819826544595,0.7829301841038202
0.12698190407232574,0.786322861409676
0.12480841988168631,0.789689739512573
0.12283604133813299,0.7929722479517243
0.121206155013362,0.7961451419562681
0.12001411121083344,0.799208692327042
0.11925653155246363,0.8022146963832985
0.1188225221607802,0.8052570115344161
0.1185291828222601,0.8084227330439016
0.11818410602536801,0.811739360737259
0.11764420295182418,0.8151633562848097
0.11684456733880573,0.8186180580558361
0.11580048825466496,0.8220497670390469
0.11459675558522514,0.8254381833127846
0.11338171617731105,0.8287639549487028
0.11235063942880778,0.8319761308172597
0.1117067974526126,0.8350200490440502
0.11161130611315588,0.8378829015772074
0.11212675462007533,0.8406085183781499
0.11318212561357224,0.8432784755725212
0.11458482524327535,0.8459903089263273
0.1160965290140231,0.8488350949866853
0.11750707591329285,0.8518890179461788
0.11868586753975473,0.8552246563442922
0.11959986576168369,0.8589020477611491
0.12031398237827821,0.8629370692571837
0.12096048793007744,0.8672764158447235
0.12169558766865599,0.8717942623839023
0.12266345952394685,0.8762918647956034
0.12398082338677009,0.8805065474771759
0.1257082276329035,0.8841778736717159
0.12782383533820474,0.8871789175918354
0.13024105147047732,0.8895904697231546
0.13287288903135025,0.8916205595753245
0.13566804482265646,0.8934888327063615
0.1385897781857774,0.8953663514920425
0.14157882706639194,0.8973542782504558
0.14454820302211302,0.8994904255495172
0.14740026748648788,0.9017527856343305
0.15006019231632964,0.9040680003173538
0.15248971457546234,0.9063131302468392
0.1546875113671316,0.9083292009948987
0.15669423194414156,0.9099728785050288
0.1586121697701037,0.9111816637676301
0.16059814480230974,0.9119854590640176
0.1627977530444948,0.912453189239087
0.1652423732990115,0.9126744020783228
0.16783258361693626,0.9127619370169503
0.17042465727574568,0.9128059868953785
0.17289281096563322,0.9128438106401109
0.1751377158448762,0.7125753332755388
0.17708836108818007,0.7135301427076213
0.1787174540998536,0.7149564134799491
0.18006183093098,0.7167718263013039
0.18120235412446545,0.7187954680594858
0.1822240900624028,0.7208079682059482
0.18318550589570207,0.7226387048522028
0.1841253816795168,0.7241917466781762
0.18509441741715302,0.72538143471968
0.18612331298823007,0.7261613038557546
0.18714495174539295,0.7266777251829166
0.1880459629786483,0.7272102073957106
0.18874723829555265,0.7280211445875772
0.1892108931625606,0.7293142028802588
0.189431545997808,0.731191074133444
0.18943761295826575,0.7335967495544204
0.1892743043405026,0.7363304525903958
0.18897486207400013,0.7391326139030461
0.18856126873807816,0.7418067398540473
0.1880646468736922,0.7442719811453234
0.18753719783027462,0.7464884628774938
0.1870332221191935,0.7483870863444486
0.18658304776895163,0.749926423150652
0.18617220071210897,0.7512516776258447
0.18575675264291874,0.7526740837193271
0.1852935261155376,0.7544472242633274
0.18477848859542154,0.7566331598362531
0.18424153000805416,0.7591297127760263
0.1837135499575639,0.7617509456035216
0.18318967583795226,0.7643035847299893
0.18261539787502715,0.7666676943558356
0.18191339482684155,0.7688477458866756
0.18102007952047888,0.7709483262097072
0.1799109515818689,0.7730803383621077
0.1786083264517226,0.7752755040449548
0.1771576761403183,0.7775304738374186
0.17558284328780063,0.779928090418699
0.17387345400833876,0.7825601981361844
0.1719995144249555,0.7854130509447905
0.16991182081181586,0.7883830285270553
0.16754399684019114,0.7913267634670947
0.1648261403009882,0.794093265662866
0.16172227094028885,0.7965610179688333
0.15826927444841052,0.7987012507750264
0.15458617613617912,0.8006009224123856
0.1508301391096817,0.8023850962383371
0.147133745609518,0.8040850165763255
0.14357866251813883,0.8056536447753203
0.14016849015843336,0.8071136393556628
0.13683384623649072,0.8085660126716466
0.1334665686572241,0.8100912059785537
0.12995315000424076,0.8117175865244998
0.1262026786364511,0.8134305444832044
0.12216279535369538,0.8151826346425729
0.11783938385265753,0.8169258280375928
0.11330294926417322,0.818663026132328
0.10869816160906817,0.8204752092411651
0.10423600649558112,0.8224573754975737
0.10018175380080967,0.8246367086061844
0.09678620683977564,0.8269714127372815
0.09419104898199328,0.8294251830058852
0.09238915433534624,0.8320011749367184
0.09126659911307283,0.8347073364963801
0.09065896263273857,0.8375103362220153
0.09038600700735468,0.8403217678669228
0.09029625067636865,0.8430545522441779
0.09032618142150688,0.8456877131719324
0.09051843737302248,0.8482476062746808
0.09099768034403859,0.8507427972624183
0.09189240331792471,0.8531813325981245
0.0932489074117231,0.855628568211904
0.09502338173711507,0.8581970553964346
0.09713047629619805,0.8609890217178948
0.09946728510233277,0.8640482152094265
0.10191396430579346,0.8673380579941113
0.1043260196522389,0.8707427993201613
0.10656448149169999,0.8741175329962924
0.1085575083272844,0.8773540504824893
0.11034407909235956,0.8803863205656756
0.11206822604389509,0.8831604474672485
0.1139230357798648,0.8856508218195689
0.11603703678964765,0.8879086928987759
0.11839102462226528,0.8900665443211838
0.12084941853566357,0.8922629185147783
0.12323756939159898,0.8945499052275444
0.12539898136074276,0.8968552545066367
0.12720758412932828,0.8990154706102487
0.12856724377227144,0.9008501940992677
0.12943685852124878,0.9022451737628939
0.12984936334031955,0.9031714245015185
0.1299396175031171,0.9036641254504999
0.12991701608508532,0.9037928848033407
0.12995814472062217,0.9036428238922206
0.13011920913614142,0.9033360800425404
0.1303400675713347,0.9030370311672266
0.13052064099188412,0.9028931793547619
0.1305816106857568,0.9029625357643152
0.13048239688432073,0.9032030508083299
0.1301986050036938,0.9034968260471916
0.129697112673491,0.9036917025624901
0.12893803934175613,0.7562316241927783
0.1279023995751364,0.7576860171428973
0.12661702485680085,0.7591327516375596
0.12513254101027738,0.7604168952824737
0.12349468252576082,0.7614137166085435
0.12173474324118111,0.7620736561008113
0.11989912849369516,0.7624511206944563
0.11806283120437445,0.7626864561662845
0.1163022774530058,0.7629668858906061
0.11463534203970811,0.7634848479382904
0.11298399487963567,0.7643860100640107
0.11118947125207981,0.7657217724967025
0.10909620235663828,0.7674543177804526
0.1066494802887021,0.7694976359899208
0.10394540970313129,0.7717269048402131
0.10118028236231766,0.7739807377295679
0.09856629649327202,0.776094038685125
0.09628112598424596,0.7779240506699541
0.09445887251335343,0.7793868610231257
0.09318781175320963,0.7804990040962083
0.09248053176704552,0.7813769770722272
0.09223618138676527,0.7821994829729264
0.09224389590578845,0.783168717959609
0.09227596416042003,0.7844813595164485
0.09223770862733736,0.7862643057346241
0.0922606067330424,0.7885058178794329
0.09259331672094981,0.7910966174219575
0.09341153741042715,0.7939163940715303
0.09472941305677914,0.7968808815490565
0.09644605761450291,0.7999498895964914
0.09844302746795663,0.8030987281569939
0.1006512544172793,0.8062733138321333
0.10305341246351826,0.8093834970495295
0.10564767485534228,0.8123586703633283
0.10840433981065471,0.8152393495953546
0.11124624000731313,0.818189150628775
0.11406659859091944,0.8214175759826199
0.11677719636361153,0.8250775023568777
0.1193553553052587,0.8292195435142916
0.1218246006216145,0.8338079451308665
0.12421748956139333,0.8387547049547491
0.12657421780273956,0.8439231974895683
0.12894633725600688,0.8491288882897291
0.13137190771385207,0.8541588903136927
0.13384520419686394,0.8588211056565089
0.13633837550288402,0.8630034732854284
0.1388351176908731,0.8667086375475183
0.1413422363775581,0.8700402304935345
0.14386544294472864,0.8731731015320927
0.1463883067960619,0.8763143475532837
0.14887999355824844,0.8796332022197203
0.1513033189666086,0.8832014276230774
0.15363288902472286,0.8869812653314687
0.1558685577523702,0.8908685368507381
0.158035953857314,0.8947621495346897
0.16017821222706607,0.8985952353178739
0.16233184889590538,0.9023094809345286
0.1645114274072263,0.9058248276834111
0.16670122591975883,0.9090592668435662
0.16887546144911864,0.9119962534749007
0.1710066979450701,0.914721294434353
0.1730530319341671,0.9173752756881319
0.17494121852123717,0.9200689644166133
0.17659879525469718,0.9228305994407052
0.17799119468308552,0.925606594192154
0.1791246346151607,0.928291234396151
0.1800171429335386,0.9307813160110763
0.18067600742593334,0.9329973367521636
0.18109572467031426,0.9348859875673149
0.18126297999838434,0.936408021147111
0.18116548793799758,0.9375363416686464
0.18078940899039014,0.938246254297129
0.18011353770238375,0.9385233390659099
0.17912990127906606,0.9384107888666241
0.1778820538490266,0.9380351543922162
0.17647108944994996,0.9375337709411007
0.17501335083523784,0.9369455942178381
0.17359660782921776,0.9362067026112393
0.172263844087354,0.9352319535980808
0.17101860612189107,0.9339644254444119
0.16984197100187737,0.9323779533170334
0.16870440856707175,0.9304582403480182
0.16756062348945056,0.9281884575555969
0.16634907462625945,0.9255683234672782
0.1650162244946313,0.9226607141994074
0.16355287279116743,0.9196144365195601
0.16199917371903588,0.9165896063395061
0.16042701617763358,0.9136512719609524
0.15892264786005025,0.9107534322024322
0.15756746086613704,0.9078026379023848
0.15641772219008543,0.904719722535927
0.15549328187816439,0.9014802637090427
0.15478157594007003,0.8981241221148671
0.15423254480211154,0.8947284108478746
0.15375357173982718,0.891368523302621
0.15323269924396204,0.8880945760501538
0.15257314604853747,0.8849291322202515
0.15170599759436137,0.8818742665213262
0.15058306644584643,0.8789106799046197
0.14918132959869587,0.8759988756552346
0.14751437181003235,0.719462090995706
0.14564720217470617,0.7216332947809067
0.14369428277873628,0.7239705551770054
0.1417853488690731,0.7263431284636476
0.14000549181813418,0.728672763435106
0.1383515983249498,0.7309723387737036
0.13677260425370563,0.7333113145755266
0.1352374155287231,0.7357587478167689
0.1337709946473114,0.7383641759945431
0.13244104946813415,0.7411650797628375
0.13133437160290606,0.7441856737373624
0.13053247970341736,0.7474235901616024
0.1300874707544299,0.750848067198124
0.13001260591629143,0.7544052872425923
0.13027363787674182,0.7580235504041504
0.13078309173922323,0.7616210241790189
0.13138509830839612,0.7651359676617384
0.13189429277745268,0.76854007026213
0.13215271379527466,0.7718302170137087
0.1320865734679637,0.77502983739778
0.13171569794776797,0.7782044385565509
0.13114221352370964,0.7814559895591772
0.13052659273615064,0.7848737888882023
0.13006583534848776,0.7884780440423929
0.12995122727680064,0.7921878251815325
0.13028820004271793,0.7958513862301182
0.13103307626451954,0.799310604550817
0.13201919685819966,0.8024753263457948
0.13304886889577208,0.8053597259616921
0.13396585559470212,0.8080441482483078
0.1346746825209043,0.8106024870680079
0.13513168917243304,0.8130651862926054
0.13534370905871296,0.8154303682749314
0.13536849127533854,0.8176848567811923
0.13531193907049807,0.8198002685896035
0.13528219372563474,0.8217192027048029
0.13532179521518453,0.8233773730953113
0.13537885027056465,0.8247514929610783
0.13535474233723696,0.8259067463021473
0.13518332617050094,0.8269958885817048
0.13487075396416517,0.828194647747911
0.13448128180151947,0.8296228317509742
0.13409992228928577,0.8313044896795232
0.13379839272429003,0.8331722467890377
0.13359608159819605,0.8350939271722633
0.13344223528500018,0.8369077138567005
0.13325287604783667,0.8384664853557326
0.13296465374726085,0.839701399337303
0.1325578827419856,0.8406725715538793
0.1320418047411932,0.8415500182491796
0.13143240976207468,0.8425233259796147
0.13074498497145734,0.8437245173679832
0.13000757840110347,0.8452048718360947
0.12926611712083647,0.8469424448638309
0.12856255099315064,0.8488533441639377
0.12788933123567853,0.8508070656714074
0.1271723592944053,0.8526447185298698
0.126310536469492,0.8542327068266692
0.12524764624854226,0.8555422592444469
0.12399763001193577,0.8566868516491069
0.12261018687779154,0.8578588980740299
0.12113921206482219,0.8592233363811488
0.11963167141000072,0.8608593943036743
0.11812865509480554,0.8627423115507805
0.11666426609527729,0.8647574980909644
0.11523889263234453,0.8667180896030815
0.11381878123969566,0.8684198980597975
0.1123749866911457,0.8697216982627531
0.11093318842277625,0.8705946367423697
0.10957878403980036,0.871089377952489
0.1084256169516044,0.8712927200399336
0.10758121455395464,0.8713278428485183
0.10712650935291401,0.8713406400278721
0.10708668538992193,0.8714511061224746
0.10742088577307231,0.8717207849349936
0.10801795173375686,0.8721453225510135
0.10872750071401424,0.8726857875716207
0.10940678756141846,0.8733127696329278
0.10995921520756759,0.8740120272096089
0.11033286107989475,0.8747329789102178
0.110513454874002,0.875357634254274
0.11051994311155194,0.8757431632573262
0.11039118270248074,0.8758094167449987
0.11017628126987972,0.8755822931211278
0.10993022097208653,0.8751593783601247
0.10972810170355127,0.8746562574786251
0.10968129303912537,0.8742020348075845
0.1099243148051501,0.8739409840206341
0.11056030055914687,0.8739868427298891
0.11161884820382412,0.8743629207085685
0.11304606802919556,0.8749811200065374
0.11472292002566009,0.8756652819517108
0.11649631019520978,0.8762122647002445
0.11822369724750224,0.8764438212191248
0.11981646698103206,0.876241631217422
0.12127415817356628,0.8755666990590051
0.12271877404028608,0.8744715953178818
0.1243635177588841,0.8731090678594816
0.12642263537110443,0.87172198497721
0.12901620591576501,0.8705792963407255
0.1321336868827056,0.7561409657759431
0.13563839703608707,0.75630044321296
0.13928854014219613,0.7562848912674665
0.14276747257257955,0.7563692192713056
0.14578201172667218,0.7568214679143866
0.14820601386461232,0.7577833633509784
0.15013501154404624,0.7592038910691475
0.1517931167056369,0.7608848550323188
0.15341435908453468,0.7625710784030938
0.15517640587768894,0.7640366414056817
0.15716815331029615,0.7651500904094675
0.1593653903849135,0.7659122179639659
0.16162337778602667,0.766454563848706
0.16372413918403175,0.7669903944495758
0.16548503930823338,0.7677336011236496
0.1668565443963014,0.7688245861582089
0.16792878004055964,0.7702897254420221
0.1688623546854932,0.7720160819528035
0.16982771575401293,0.7737610785451113
0.17094852691620344,0.7752405081494901
0.1722718101320946,0.7762619151974316
0.17376376875038885,0.7767998942573688
0.1753095572169725,0.7769706809665439
0.17673972100198088,0.7769417117153432
0.1779179635698174,0.7768463630460807
0.1788205548644682,0.7767477555177276
0.17950614516349098,0.7766561149068663
0.18005097954252017,0.7765607519756476
0.18053120026880265,0.7764242881939328
0.18103027691494022,0.7761931810698574
0.18163467670574882,0.7758514443248798
0.18240636819574993,0.775474063990089
0.1833267798809947,0.7752076183306683
0.1842634317143268,0.7751749073807708
0.1850269358811898,0.7754029071990991
0.18547528530137508,0.7758349966746295
0.18555043667047907,0.7763762719347045
0.1852536969697657,0.7769247998583251
0.18460681892462097,0.7773953655012305
0.183620051808181,0.777732629571922
0.18229249007380724,0.7779050178053121
0.18063561929026703,0.7779034653634104
0.1786971321414392,0.777770085829133
0.1765822350619929,0.7775916735660249
0.17445045998895906,0.7774279308295373
0.17244805041990852,0.7772684329966977
0.1706291899532387,0.7770782863605933
0.16895203406720732,0.7768498074676661
0.167333954458846,0.776612670148062
0.16570379198690185,0.7764160438278133
0.16401100261784746,0.7763166749056594
0.16221837107082754,0.7763667742661341
0.1603250736855146,0.7766098598639345
0.15839340046026765,0.7770785174829625
0.15650951978334843,0.7777822642610425
0.15470617539917944,0.7787007083632665
0.15295615064923146,0.7797819579880335
0.1512101615517142,0.7809605276124003
0.1494224687568408,0.7821757466478871
0.14754027407201625,0.7833832816286846
0.1454874955756336,0.7845653240580552
0.14318407208352332,0.7857371253433808
0.1406091740181806,0.7869621881957561
0.13784486929178827,0.7883377104020014
0.13505365901432378,0.7899374659707362
0.13241341091679684,0.7917856380826312
0.13007167211888818,0.7938791310142987
0.1281212674506659,0.7962112618757845
0.1265791682825756,0.7987632931097955
0.12539309436213644,0.8014719993410323
0.12446180963504536,0.8042337035631628
0.12367461392694248,0.806946982801717
0.12293839845685176,0.8095961734789814
0.122204523265515,0.8122902377744412
0.12147594946989532,0.8152079293914779
0.12077412829520008,0.8184865337390687
0.1201126633409684,0.822159898515636
